model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/kb-whisper-medium,1002,KBLab,kb-whisper-medium,2025-08-20
https://huggingface.co/KBLab/kb-whisper-tiny,1177,KBLab,kb-whisper-tiny,2025-08-20
https://huggingface.co/KBLab/kb-whisper-base,1038,KBLab,kb-whisper-base,2025-08-20
https://huggingface.co/KBLab/kb-whisper-small,3471,KBLab,kb-whisper-small,2025-08-20
https://huggingface.co/KBLab/kb-whisper-large,18610,KBLab,kb-whisper-large,2025-08-20
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,84437,KBLab,wav2vec2-large-voxrex-swedish,2025-08-20
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,36,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-08-20
https://huggingface.co/KBLab/sentence-bert-swedish-cased,9007,KBLab,sentence-bert-swedish-cased,2025-08-20
https://huggingface.co/KBLab/swedish-ocr-correction,11,KBLab,swedish-ocr-correction,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,6,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,8,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,3,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,3,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,1225,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,4,KBLab,megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-pretok.25k-steps,3,KBLab,megatron.bert-base.wordpiece-32k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-pretok.25k-steps,7,KBLab,megatron.bert-base.unigram-64k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-no_pretok.25k-steps,11,KBLab,megatron.bert-base.unigram-64k-no_pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-pretok.25k-steps,3,KBLab,megatron.bert-base.unigram-32k-pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-no_pretok.25k-steps,5,KBLab,megatron.bert-base.unigram-32k-no_pretok.25k-steps,2025-08-20
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-pretok.25k-steps,4,KBLab,megatron.bert-base.spe-bpe-64k-pretok.25k-steps,2025-08-20
