model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/kb-whisper-large,5600,KBLab,kb-whisper-large,2025-03-18
https://huggingface.co/KBLab/kb-whisper-medium,1730,KBLab,kb-whisper-medium,2025-03-18
https://huggingface.co/KBLab/kb-whisper-small,2841,KBLab,kb-whisper-small,2025-03-18
https://huggingface.co/KBLab/kb-whisper-base,773,KBLab,kb-whisper-base,2025-03-18
https://huggingface.co/KBLab/kb-whisper-tiny,1420,KBLab,kb-whisper-tiny,2025-03-18
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,6536,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-03-18
https://huggingface.co/KBLab/sentence-bert-swedish-cased,9660,KBLab,sentence-bert-swedish-cased,2025-03-18
https://huggingface.co/KBLab/swedish-ocr-correction,31,KBLab,swedish-ocr-correction,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,13,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,10,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,11,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,9,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,10,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,15,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,12,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-03-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,12,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-03-18
