model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/sentence-bert-swedish-cased,16166,KBLab,sentence-bert-swedish-cased,2025-12-18
https://huggingface.co/KBLab/bert-base-swedish-cased,5391,KBLab,bert-base-swedish-cased,2025-12-18
https://huggingface.co/KBLab/kb-whisper-tiny,626,KBLab,kb-whisper-tiny,2025-12-18
https://huggingface.co/KBLab/kb-whisper-base,749,KBLab,kb-whisper-base,2025-12-18
https://huggingface.co/KBLab/kb-whisper-small,659,KBLab,kb-whisper-small,2025-12-18
https://huggingface.co/KBLab/kb-whisper-medium,575,KBLab,kb-whisper-medium,2025-12-18
https://huggingface.co/KBLab/kb-whisper-large,5514,KBLab,kb-whisper-large,2025-12-18
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,44802,KBLab,wav2vec2-large-voxrex-swedish,2025-12-18
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,83,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-12-18
https://huggingface.co/KBLab/swedish-ocr-correction,11,KBLab,swedish-ocr-correction,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,8,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,6,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,9,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,7,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,9,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,7,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,6,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-pretok.25k-steps,8,KBLab,megatron.bert-base.wordpiece-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-64k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-no_pretok.25k-steps,7,KBLab,megatron.bert-base.unigram-64k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-32k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-64k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-pretok.25k-steps,8,KBLab,megatron.bert-base.spe-bpe-32k-pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.bpe-64k-no_pretok.25k-steps,8,KBLab,megatron.bert-base.bpe-64k-no_pretok.25k-steps,2025-12-18
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,9,KBLab,megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,2025-12-18
