model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/kb-whisper-tiny,1899,KBLab,kb-whisper-tiny,2025-09-21
https://huggingface.co/KBLab/kb-whisper-base,1512,KBLab,kb-whisper-base,2025-09-21
https://huggingface.co/KBLab/kb-whisper-small,1864,KBLab,kb-whisper-small,2025-09-21
https://huggingface.co/KBLab/kb-whisper-medium,1674,KBLab,kb-whisper-medium,2025-09-21
https://huggingface.co/KBLab/kb-whisper-large,32855,KBLab,kb-whisper-large,2025-09-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,69956,KBLab,wav2vec2-large-voxrex-swedish,2025-09-21
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,42,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-09-21
https://huggingface.co/KBLab/sentence-bert-swedish-cased,12603,KBLab,sentence-bert-swedish-cased,2025-09-21
https://huggingface.co/KBLab/swedish-ocr-correction,18,KBLab,swedish-ocr-correction,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,3,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,4,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,3,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,3,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,3,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,71,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,3,KBLab,megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-pretok.25k-steps,2,KBLab,megatron.bert-base.wordpiece-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-pretok.25k-steps,2,KBLab,megatron.bert-base.unigram-64k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-no_pretok.25k-steps,3,KBLab,megatron.bert-base.unigram-64k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-pretok.25k-steps,3,KBLab,megatron.bert-base.unigram-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-no_pretok.25k-steps,3,KBLab,megatron.bert-base.unigram-32k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-pretok.25k-steps,3,KBLab,megatron.bert-base.spe-bpe-64k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,3,KBLab,megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-pretok.25k-steps,3,KBLab,megatron.bert-base.spe-bpe-32k-pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.bpe-64k-no_pretok.25k-steps,3,KBLab,megatron.bert-base.bpe-64k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,9,KBLab,megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-base.bpe-32k-no_pretok.25k-steps,4,KBLab,megatron.bert-base.bpe-32k-no_pretok.25k-steps,2025-09-21
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.500k-steps,5,KBLab,megatron.bert-large.unigram-64k-pretok.500k-steps,2025-09-21
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,591,KBLab,wav2vec2-large-xlsr-53-swedish,2025-09-21
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,8188,KBLab,robust-swedish-sentiment-multiclass,2025-09-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,89,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2025-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased,2388,KBLab,bert-base-swedish-cased,2025-09-21
https://huggingface.co/KBLab/emotional-classification,22,KBLab,emotional-classification,2025-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,16,KBLab,bert-base-swedish-cased-pos,2025-09-21
https://huggingface.co/KBLab/bart-base-swedish-cased,61,KBLab,bart-base-swedish-cased,2025-09-21
https://huggingface.co/KBLab/piper-tts-nst-swedish,15,KBLab,piper-tts-nst-swedish,2025-09-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex,51,KBLab,wav2vec2-large-voxrex,2025-09-21
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,2131,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2025-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-new,252,KBLab,bert-base-swedish-cased-new,2025-09-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,7,KBLab,megatron-bert-base-swedish-cased-125k,2025-09-21
