model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,8785,KBLab,wav2vec2-large-xlsr-53-swedish,2024-03-18
https://huggingface.co/KBLab/sentence-bert-swedish-cased,6143,KBLab,sentence-bert-swedish-cased,2024-03-18
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,2895,KBLab,robust-swedish-sentiment-multiclass,2024-03-18
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,2389,KBLab,wav2vec2-large-voxrex-swedish,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased,978,KBLab,bert-base-swedish-cased,2024-03-18
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.500k-steps,310,KBLab,megatron.bert-large.unigram-64k-pretok.500k-steps,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,279,KBLab,bert-base-swedish-cased-ner,2024-03-18
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,147,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2024-03-18
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,117,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,111,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2024-03-18
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,70,KBLab,megatron-bert-large-swedish-cased-110k,2024-03-18
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,67,KBLab,megatron-bert-base-swedish-cased-600k,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-new,53,KBLab,bert-base-swedish-cased-new,2024-03-18
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,52,KBLab,electra-base-swedish-cased-generator,2024-03-18
https://huggingface.co/KBLab/whisper-large-rixvox,38,KBLab,whisper-large-rixvox,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,33,KBLab,bert-base-swedish-cased-pos,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,30,KBLab,bert-base-swedish-cased-squad-experimental,2024-03-18
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,27,KBLab,albert-base-swedish-cased-alpha,2024-03-18
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,18,KBLab,megatron-bert-large-swedish-cased-165k,2024-03-18
https://huggingface.co/KBLab/roberta-base-swedish-cased,15,KBLab,roberta-base-swedish-cased,2024-03-18
https://huggingface.co/KBLab/bart-base-swedish-cased,14,KBLab,bart-base-swedish-cased,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,14,KBLab,bert-base-swedish-cased-reallysimple-ner,2024-03-18
https://huggingface.co/KBLab/whisper-small-rixvox,13,KBLab,whisper-small-rixvox,2024-03-18
https://huggingface.co/KBLab/emotional-classification,13,KBLab,emotional-classification,2024-03-18
https://huggingface.co/KBLab/whisper-tiny-rixvox,12,KBLab,whisper-tiny-rixvox,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,11,KBLab,bert-base-swedish-cased-alpha,2024-03-18
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,11,KBLab,bert-base-swedish-cased-neriob,2024-03-18
https://huggingface.co/KBLab/wav2vec2-large-voxrex,10,KBLab,wav2vec2-large-voxrex,2024-03-18
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,9,KBLab,electra-small-swedish-cased-generator,2024-03-18
https://huggingface.co/KBLab/asr-voxrex-bart-base,8,KBLab,asr-voxrex-bart-base,2024-03-18
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,6,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2024-03-18
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,5,KBLab,electra-base-swedish-cased-discriminator,2024-03-18
https://huggingface.co/KBLab/swedish-spacy-pipeline,5,KBLab,swedish-spacy-pipeline,2024-03-18
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,4,KBLab,electra-small-swedish-cased-discriminator,2024-03-18
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,3,KBLab,megatron-bert-base-swedish-cased-125k,2024-03-18
https://huggingface.co/KBLab/piper-tts-nst-swedish,3,KBLab,piper-tts-nst-swedish,2024-03-18
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,9,KB,electra-small-swedish-cased-discriminator,2024-03-18
https://huggingface.co/KB/bert-base-swedish-cased-ner,131380,KB,bert-base-swedish-cased-ner,2024-03-18
https://huggingface.co/KB/bert-base-swedish-cased,5312,KB,bert-base-swedish-cased,2024-03-18
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2024-03-18
