model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,624,KBLab,wav2vec2-large-voxrex-swedish,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased,343,KBLab,bert-base-swedish-cased,2023-09-21
https://huggingface.co/KBLab/sentence-bert-swedish-cased,2841,KBLab,sentence-bert-swedish-cased,2023-09-21
https://huggingface.co/KBLab/emotional-classification,1,KBLab,emotional-classification,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,75,KBLab,bert-base-swedish-cased-pos,2023-09-21
https://huggingface.co/KBLab/bart-base-swedish-cased,9,KBLab,bart-base-swedish-cased,2023-09-21
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,58,KBLab,robust-swedish-sentiment-multiclass,2023-09-21
https://huggingface.co/KBLab/piper-tts-nst-swedish,0,KBLab,piper-tts-nst-swedish,2023-09-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex,1,KBLab,wav2vec2-large-voxrex,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,417,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-new,211,KBLab,bert-base-swedish-cased-new,2023-09-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,2,KBLab,megatron-bert-base-swedish-cased-125k,2023-09-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,2,KBLab,megatron-bert-base-swedish-cased-600k,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,1,KBLab,bert-base-swedish-cased-neriob,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,83,KBLab,bert-base-swedish-cased-ner,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,16,KBLab,bert-base-swedish-cased-squad-experimental,2023-09-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,86,KBLab,megatron-bert-large-swedish-cased-165k,2023-09-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,170,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2023-09-21
https://huggingface.co/KBLab/whisper-large-rixvox,6,KBLab,whisper-large-rixvox,2023-09-21
https://huggingface.co/KBLab/whisper-small-rixvox,0,KBLab,whisper-small-rixvox,2023-09-21
https://huggingface.co/KBLab/whisper-tiny-rixvox,0,KBLab,whisper-tiny-rixvox,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,152,KBLab,bert-base-swedish-cased-reallysimple-ner,2023-09-21
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,18,KBLab,albert-base-swedish-cased-alpha,2023-09-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,33671,KBLab,megatron-bert-large-swedish-cased-110k,2023-09-21
https://huggingface.co/KBLab/asr-voxrex-bart-base,3,KBLab,asr-voxrex-bart-base,2023-09-21
https://huggingface.co/KBLab/swedish-spacy-pipeline,9,KBLab,swedish-spacy-pipeline,2023-09-21
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,1,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2023-09-21
https://huggingface.co/KBLab/roberta-base-swedish-cased,2,KBLab,roberta-base-swedish-cased,2023-09-21
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,77,KBLab,wav2vec2-large-xlsr-53-swedish,2023-09-21
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,1,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2023-09-21
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,12,KBLab,bert-base-swedish-cased-alpha,2023-09-21
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,15,KBLab,electra-base-swedish-cased-generator,2023-09-21
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,1,KBLab,electra-base-swedish-cased-discriminator,2023-09-21
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,3,KBLab,electra-small-swedish-cased-discriminator,2023-09-21
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,1,KBLab,electra-small-swedish-cased-generator,2023-09-21
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,3,KB,electra-small-swedish-cased-discriminator,2023-09-21
https://huggingface.co/KB/bert-base-swedish-cased-ner,8684,KB,bert-base-swedish-cased-ner,2023-09-21
https://huggingface.co/KB/bert-base-swedish-cased,53928,KB,bert-base-swedish-cased,2023-09-21
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2023-09-21
