model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/kb-whisper-medium,1041,KBLab,kb-whisper-medium,2025-07-22
https://huggingface.co/KBLab/kb-whisper-tiny,1813,KBLab,kb-whisper-tiny,2025-07-22
https://huggingface.co/KBLab/kb-whisper-base,1138,KBLab,kb-whisper-base,2025-07-22
https://huggingface.co/KBLab/kb-whisper-small,1485,KBLab,kb-whisper-small,2025-07-22
https://huggingface.co/KBLab/kb-whisper-large,6917,KBLab,kb-whisper-large,2025-07-22
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,76391,KBLab,wav2vec2-large-voxrex-swedish,2025-07-22
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,858,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-07-22
https://huggingface.co/KBLab/sentence-bert-swedish-cased,11202,KBLab,sentence-bert-swedish-cased,2025-07-22
https://huggingface.co/KBLab/swedish-ocr-correction,49,KBLab,swedish-ocr-correction,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,7,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,6,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,6,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,6,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,6,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,7,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,13,KBLab,megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-pretok.25k-steps,6,KBLab,megatron.bert-base.wordpiece-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-64k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-64k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.unigram-32k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-64k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-32k-pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.bpe-64k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.bpe-64k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-base.bpe-32k-no_pretok.25k-steps,6,KBLab,megatron.bert-base.bpe-32k-no_pretok.25k-steps,2025-07-22
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.500k-steps,5,KBLab,megatron.bert-large.unigram-64k-pretok.500k-steps,2025-07-22
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,13441,KBLab,wav2vec2-large-xlsr-53-swedish,2025-07-22
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,7547,KBLab,robust-swedish-sentiment-multiclass,2025-07-22
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,121,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2025-07-22
https://huggingface.co/KBLab/bert-base-swedish-cased,1321,KBLab,bert-base-swedish-cased,2025-07-22
https://huggingface.co/KBLab/emotional-classification,11,KBLab,emotional-classification,2025-07-22
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,11,KBLab,bert-base-swedish-cased-pos,2025-07-22
https://huggingface.co/KBLab/bart-base-swedish-cased,12,KBLab,bart-base-swedish-cased,2025-07-22
