model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/kb-whisper-tiny,1697,KBLab,kb-whisper-tiny,2025-06-20
https://huggingface.co/KBLab/kb-whisper-base,1946,KBLab,kb-whisper-base,2025-06-20
https://huggingface.co/KBLab/kb-whisper-small,2727,KBLab,kb-whisper-small,2025-06-20
https://huggingface.co/KBLab/kb-whisper-medium,1897,KBLab,kb-whisper-medium,2025-06-20
https://huggingface.co/KBLab/kb-whisper-large,9493,KBLab,kb-whisper-large,2025-06-20
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,88289,KBLab,wav2vec2-large-voxrex-swedish,2025-06-20
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,4154,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2025-06-20
https://huggingface.co/KBLab/sentence-bert-swedish-cased,29979,KBLab,sentence-bert-swedish-cased,2025-06-20
https://huggingface.co/KBLab/swedish-ocr-correction,18,KBLab,swedish-ocr-correction,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-32k-pretok.25k-steps,24,KBLab,megatron.bert-large.wordpiece-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.wordpiece-64k-pretok.25k-steps,20,KBLab,megatron.bert-large.wordpiece-64k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.25k-steps,15,KBLab,megatron.bert-large.unigram-64k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.unigram-32k-pretok.25k-steps,47,KBLab,megatron.bert-large.unigram-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.spe-bpe-32k-pretok.25k-steps,12,KBLab,megatron.bert-large.spe-bpe-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.bpe-64k-no_pretok.25k-steps,23,KBLab,megatron.bert-large.bpe-64k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-pretok.25k-steps,20,KBLab,megatron.bert-base.wordpiece-64k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,14,KBLab,megatron.bert-base.wordpiece-64k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,23,KBLab,megatron.bert-base.wordpiece-32k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.wordpiece-32k-pretok.25k-steps,11,KBLab,megatron.bert-base.wordpiece-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-pretok.25k-steps,24,KBLab,megatron.bert-base.unigram-64k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-64k-no_pretok.25k-steps,13,KBLab,megatron.bert-base.unigram-64k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-pretok.25k-steps,12,KBLab,megatron.bert-base.unigram-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.unigram-32k-no_pretok.25k-steps,12,KBLab,megatron.bert-base.unigram-32k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-pretok.25k-steps,65,KBLab,megatron.bert-base.spe-bpe-64k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,12,KBLab,megatron.bert-base.spe-bpe-64k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-pretok.25k-steps,26,KBLab,megatron.bert-base.spe-bpe-32k-pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,64,KBLab,megatron.bert-base.spe-bpe-32k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.bpe-64k-no_pretok.25k-steps,10,KBLab,megatron.bert-base.bpe-64k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-base.bpe-32k-no_pretok.25k-steps,11,KBLab,megatron.bert-base.bpe-32k-no_pretok.25k-steps,2025-06-20
https://huggingface.co/KBLab/megatron.bert-large.unigram-64k-pretok.500k-steps,30,KBLab,megatron.bert-large.unigram-64k-pretok.500k-steps,2025-06-20
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,47327,KBLab,wav2vec2-large-xlsr-53-swedish,2025-06-20
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,6940,KBLab,robust-swedish-sentiment-multiclass,2025-06-20
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,45,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased,1157,KBLab,bert-base-swedish-cased,2025-06-20
https://huggingface.co/KBLab/emotional-classification,32,KBLab,emotional-classification,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,56,KBLab,bert-base-swedish-cased-pos,2025-06-20
https://huggingface.co/KBLab/bart-base-swedish-cased,55,KBLab,bart-base-swedish-cased,2025-06-20
https://huggingface.co/KBLab/piper-tts-nst-swedish,15,KBLab,piper-tts-nst-swedish,2025-06-20
https://huggingface.co/KBLab/wav2vec2-large-voxrex,182,KBLab,wav2vec2-large-voxrex,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,552,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-new,95,KBLab,bert-base-swedish-cased-new,2025-06-20
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,48,KBLab,megatron-bert-base-swedish-cased-125k,2025-06-20
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,89,KBLab,megatron-bert-base-swedish-cased-600k,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,41,KBLab,bert-base-swedish-cased-neriob,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,473,KBLab,bert-base-swedish-cased-ner,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,46,KBLab,bert-base-swedish-cased-squad-experimental,2025-06-20
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,72,KBLab,megatron-bert-large-swedish-cased-165k,2025-06-20
https://huggingface.co/KBLab/whisper-small-rixvox,10,KBLab,whisper-small-rixvox,2025-06-20
https://huggingface.co/KBLab/whisper-tiny-rixvox,13,KBLab,whisper-tiny-rixvox,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,46,KBLab,bert-base-swedish-cased-reallysimple-ner,2025-06-20
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,136,KBLab,albert-base-swedish-cased-alpha,2025-06-20
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,103,KBLab,megatron-bert-large-swedish-cased-110k,2025-06-20
https://huggingface.co/KBLab/asr-voxrex-bart-base,27,KBLab,asr-voxrex-bart-base,2025-06-20
https://huggingface.co/KBLab/swedish-spacy-pipeline,21,KBLab,swedish-spacy-pipeline,2025-06-20
https://huggingface.co/KBLab/roberta-base-swedish-cased,67,KBLab,roberta-base-swedish-cased,2025-06-20
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,46,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2025-06-20
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,203,KBLab,bert-base-swedish-cased-alpha,2025-06-20
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,71,KBLab,electra-base-swedish-cased-generator,2025-06-20
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,39,KBLab,electra-base-swedish-cased-discriminator,2025-06-20
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,41,KBLab,electra-small-swedish-cased-discriminator,2025-06-20
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,51,KBLab,electra-small-swedish-cased-generator,2025-06-20
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,21,KB,electra-small-swedish-cased-discriminator,2025-06-20
https://huggingface.co/KB/bert-base-swedish-cased-ner,15110,KB,bert-base-swedish-cased-ner,2025-06-20
https://huggingface.co/KB/bert-base-swedish-cased,7403,KB,bert-base-swedish-cased,2025-06-20
