model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/sentence-bert-swedish-cased,304,KBLab,sentence-bert-swedish-cased,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased,8253,KBLab,bert-base-swedish-cased,2022-08-21
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,31,KBLab,albert-base-swedish-cased-alpha,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,69,KBLab,bert-base-swedish-cased-ner,2022-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex,13,KBLab,wav2vec2-large-voxrex,2022-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,361,KBLab,wav2vec2-large-voxrex-swedish,2022-08-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,0,KBLab,megatron-bert-large-swedish-cased-110k,2022-08-21
https://huggingface.co/KBLab/bart-base-swedish-cased,41,KBLab,bart-base-swedish-cased,2022-08-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,53,KBLab,megatron-bert-large-swedish-cased-165k,2022-08-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,1,KBLab,megatron-bert-base-swedish-cased-125k,2022-08-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,16,KBLab,megatron-bert-base-swedish-cased-600k,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-new,238,KBLab,bert-base-swedish-cased-new,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,930,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,3,KBLab,bert-base-swedish-cased-reallysimple-ner,2022-08-21
https://huggingface.co/KBLab/asr-voxrex-bart-base,1,KBLab,asr-voxrex-bart-base,2022-08-21
https://huggingface.co/KBLab/swedish-spacy-pipeline,1,KBLab,swedish-spacy-pipeline,2022-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,5,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2022-08-21
https://huggingface.co/KBLab/roberta-base-swedish-cased,67,KBLab,roberta-base-swedish-cased,2022-08-21
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,19,KBLab,wav2vec2-large-xlsr-53-swedish,2022-08-21
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,1,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,25,KBLab,bert-base-swedish-cased-squad-experimental,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,2,KBLab,bert-base-swedish-cased-pos,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,2,KBLab,bert-base-swedish-cased-neriob,2022-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,7,KBLab,bert-base-swedish-cased-alpha,2022-08-21
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,1,KBLab,electra-base-swedish-cased-generator,2022-08-21
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,3,KBLab,electra-base-swedish-cased-discriminator,2022-08-21
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,0,KBLab,electra-small-swedish-cased-discriminator,2022-08-21
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,2,KBLab,electra-small-swedish-cased-generator,2022-08-21
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,2,KB,electra-small-swedish-cased-discriminator,2022-08-21
https://huggingface.co/KB/bert-base-swedish-cased-ner,24221,KB,bert-base-swedish-cased-ner,2022-08-21
https://huggingface.co/KB/bert-base-swedish-cased,8759,KB,bert-base-swedish-cased,2022-08-21
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2022-08-21
