model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,58,KBLab,bert-base-swedish-cased-pos,2023-06-19
https://huggingface.co/KBLab/bart-base-swedish-cased,50,KBLab,bart-base-swedish-cased,2023-06-19
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,12,KBLab,robust-swedish-sentiment-multiclass,2023-06-19
https://huggingface.co/KBLab/piper-tts-nst-swedish,8,KBLab,piper-tts-nst-swedish,2023-06-19
https://huggingface.co/KBLab/wav2vec2-large-voxrex,4,KBLab,wav2vec2-large-voxrex,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,2875,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2023-06-19
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,65,KBLab,wav2vec2-large-voxrex-swedish,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-new,52,KBLab,bert-base-swedish-cased-new,2023-06-19
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,10,KBLab,megatron-bert-base-swedish-cased-125k,2023-06-19
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,100,KBLab,megatron-bert-base-swedish-cased-600k,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased,414,KBLab,bert-base-swedish-cased,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,9,KBLab,bert-base-swedish-cased-neriob,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,214,KBLab,bert-base-swedish-cased-ner,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,29,KBLab,bert-base-swedish-cased-squad-experimental,2023-06-19
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,36,KBLab,megatron-bert-large-swedish-cased-165k,2023-06-19
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,69,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2023-06-19
https://huggingface.co/KBLab/whisper-large-rixvox,9,KBLab,whisper-large-rixvox,2023-06-19
https://huggingface.co/KBLab/whisper-small-rixvox,2,KBLab,whisper-small-rixvox,2023-06-19
https://huggingface.co/KBLab/whisper-tiny-rixvox,4,KBLab,whisper-tiny-rixvox,2023-06-19
https://huggingface.co/KBLab/sentence-bert-swedish-cased,327,KBLab,sentence-bert-swedish-cased,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,327,KBLab,bert-base-swedish-cased-reallysimple-ner,2023-06-19
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,24,KBLab,albert-base-swedish-cased-alpha,2023-06-19
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,4,KBLab,megatron-bert-large-swedish-cased-110k,2023-06-19
https://huggingface.co/KBLab/asr-voxrex-bart-base,4,KBLab,asr-voxrex-bart-base,2023-06-19
https://huggingface.co/KBLab/swedish-spacy-pipeline,0,KBLab,swedish-spacy-pipeline,2023-06-19
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,7,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2023-06-19
https://huggingface.co/KBLab/roberta-base-swedish-cased,10,KBLab,roberta-base-swedish-cased,2023-06-19
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,45,KBLab,wav2vec2-large-xlsr-53-swedish,2023-06-19
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,26,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2023-06-19
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,6,KBLab,bert-base-swedish-cased-alpha,2023-06-19
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,107,KBLab,electra-base-swedish-cased-generator,2023-06-19
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,4,KBLab,electra-base-swedish-cased-discriminator,2023-06-19
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,4,KBLab,electra-small-swedish-cased-discriminator,2023-06-19
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,4,KBLab,electra-small-swedish-cased-generator,2023-06-19
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,2,KB,electra-small-swedish-cased-discriminator,2023-06-19
https://huggingface.co/KB/bert-base-swedish-cased-ner,9654,KB,bert-base-swedish-cased-ner,2023-06-19
https://huggingface.co/KB/bert-base-swedish-cased,15976,KB,bert-base-swedish-cased,2023-06-19
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2023-06-19
