model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/sentence-bert-swedish-cased,2135,KBLab,sentence-bert-swedish-cased,2023-08-21
https://huggingface.co/KBLab/emotional-classification,3,KBLab,emotional-classification,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,9,KBLab,bert-base-swedish-cased-pos,2023-08-21
https://huggingface.co/KBLab/bart-base-swedish-cased,23,KBLab,bart-base-swedish-cased,2023-08-21
https://huggingface.co/KBLab/robust-swedish-sentiment-multiclass,8,KBLab,robust-swedish-sentiment-multiclass,2023-08-21
https://huggingface.co/KBLab/piper-tts-nst-swedish,0,KBLab,piper-tts-nst-swedish,2023-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex,2,KBLab,wav2vec2-large-voxrex,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,53,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2023-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,217,KBLab,wav2vec2-large-voxrex-swedish,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-new,73,KBLab,bert-base-swedish-cased-new,2023-08-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,4,KBLab,megatron-bert-base-swedish-cased-125k,2023-08-21
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,2,KBLab,megatron-bert-base-swedish-cased-600k,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased,544,KBLab,bert-base-swedish-cased,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,2,KBLab,bert-base-swedish-cased-neriob,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,32,KBLab,bert-base-swedish-cased-ner,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,4,KBLab,bert-base-swedish-cased-squad-experimental,2023-08-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,13,KBLab,megatron-bert-large-swedish-cased-165k,2023-08-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165-zero-shot,58,KBLab,megatron-bert-large-swedish-cased-165-zero-shot,2023-08-21
https://huggingface.co/KBLab/whisper-large-rixvox,9,KBLab,whisper-large-rixvox,2023-08-21
https://huggingface.co/KBLab/whisper-small-rixvox,0,KBLab,whisper-small-rixvox,2023-08-21
https://huggingface.co/KBLab/whisper-tiny-rixvox,3,KBLab,whisper-tiny-rixvox,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,74,KBLab,bert-base-swedish-cased-reallysimple-ner,2023-08-21
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,14,KBLab,albert-base-swedish-cased-alpha,2023-08-21
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,0,KBLab,megatron-bert-large-swedish-cased-110k,2023-08-21
https://huggingface.co/KBLab/asr-voxrex-bart-base,4,KBLab,asr-voxrex-bart-base,2023-08-21
https://huggingface.co/KBLab/swedish-spacy-pipeline,3,KBLab,swedish-spacy-pipeline,2023-08-21
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,4,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2023-08-21
https://huggingface.co/KBLab/roberta-base-swedish-cased,1,KBLab,roberta-base-swedish-cased,2023-08-21
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,50,KBLab,wav2vec2-large-xlsr-53-swedish,2023-08-21
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,0,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2023-08-21
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,2,KBLab,bert-base-swedish-cased-alpha,2023-08-21
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,3,KBLab,electra-base-swedish-cased-generator,2023-08-21
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,0,KBLab,electra-base-swedish-cased-discriminator,2023-08-21
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,12,KBLab,electra-small-swedish-cased-discriminator,2023-08-21
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,0,KBLab,electra-small-swedish-cased-generator,2023-08-21
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,6,KB,electra-small-swedish-cased-discriminator,2023-08-21
https://huggingface.co/KB/bert-base-swedish-cased-ner,8226,KB,bert-base-swedish-cased-ner,2023-08-21
https://huggingface.co/KB/bert-base-swedish-cased,15759,KB,bert-base-swedish-cased,2023-08-21
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2023-08-21
