model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/bart-base-swedish-cased,116,KBLab,bart-base-swedish-cased,2022-04-19
https://huggingface.co/KBLab/sentence-bert-swedish-cased,2079,KBLab,sentence-bert-swedish-cased,2022-04-19
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,346,KBLab,megatron-bert-large-swedish-cased-110k,2022-04-19
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,9,KBLab,megatron-bert-large-swedish-cased-165k,2022-04-19
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,1534,KBLab,wav2vec2-large-voxrex-swedish,2022-04-19
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,353,KBLab,megatron-bert-base-swedish-cased-125k,2022-04-19
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,288,KBLab,megatron-bert-base-swedish-cased-600k,2022-04-19
https://huggingface.co/KBLab/bert-base-swedish-cased-new,377,KBLab,bert-base-swedish-cased-new,2022-04-19
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,248,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2022-04-19
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,9,KBLab,bert-base-swedish-cased-reallysimple-ner,2022-04-19
https://huggingface.co/KBLab/asr-voxrex-bart-base,19,KBLab,asr-voxrex-bart-base,2022-04-19
https://huggingface.co/KBLab/wav2vec2-large-voxrex,996,KBLab,wav2vec2-large-voxrex,2022-04-19
https://huggingface.co/KBLab/swedish-spacy-pipeline,5,KBLab,swedish-spacy-pipeline,2022-04-19
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,73,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2022-04-19
https://huggingface.co/KBLab/roberta-base-swedish-cased,471,KBLab,roberta-base-swedish-cased,2022-04-19
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,55,KBLab,wav2vec2-large-xlsr-53-swedish,2022-04-19
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,19,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased,49286,KB,bert-base-swedish-cased,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased-squad-experimental,45,KB,bert-base-swedish-cased-squad-experimental,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased-pos,107,KB,bert-base-swedish-cased-pos,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased-neriob,34,KB,bert-base-swedish-cased-neriob,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased-ner,4783,KB,bert-base-swedish-cased-ner,2022-04-19
https://huggingface.co/KB/bert-base-swedish-cased-alpha,1362,KB,bert-base-swedish-cased-alpha,2022-04-19
https://huggingface.co/KB/electra-base-swedish-cased-generator,26,KB,electra-base-swedish-cased-generator,2022-04-19
https://huggingface.co/KB/electra-base-swedish-cased-discriminator,149,KB,electra-base-swedish-cased-discriminator,2022-04-19
https://huggingface.co/KB/albert-base-swedish-cased-alpha,61,KB,albert-base-swedish-cased-alpha,2022-04-19
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,1467,KB,electra-small-swedish-cased-discriminator,2022-04-19
https://huggingface.co/KB/electra-small-swedish-cased-generator,138,KB,electra-small-swedish-cased-generator,2022-04-19
