model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,3958,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,17,KBLab,bert-base-swedish-cased-reallysimple-ner,2022-11-24
https://huggingface.co/KBLab/sentence-bert-swedish-cased,1008,KBLab,sentence-bert-swedish-cased,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased,1988,KBLab,bert-base-swedish-cased,2022-11-24
https://huggingface.co/KBLab/albert-base-swedish-cased-alpha,64,KBLab,albert-base-swedish-cased-alpha,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-ner,191,KBLab,bert-base-swedish-cased-ner,2022-11-24
https://huggingface.co/KBLab/wav2vec2-large-voxrex,4,KBLab,wav2vec2-large-voxrex,2022-11-24
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,10157,KBLab,wav2vec2-large-voxrex-swedish,2022-11-24
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-110k,171,KBLab,megatron-bert-large-swedish-cased-110k,2022-11-24
https://huggingface.co/KBLab/bart-base-swedish-cased,6,KBLab,bart-base-swedish-cased,2022-11-24
https://huggingface.co/KBLab/megatron-bert-large-swedish-cased-165k,336,KBLab,megatron-bert-large-swedish-cased-165k,2022-11-24
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-125k,55,KBLab,megatron-bert-base-swedish-cased-125k,2022-11-24
https://huggingface.co/KBLab/megatron-bert-base-swedish-cased-600k,12,KBLab,megatron-bert-base-swedish-cased-600k,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-new,168,KBLab,bert-base-swedish-cased-new,2022-11-24
https://huggingface.co/KBLab/asr-voxrex-bart-base,3,KBLab,asr-voxrex-bart-base,2022-11-24
https://huggingface.co/KBLab/swedish-spacy-pipeline,1,KBLab,swedish-spacy-pipeline,2022-11-24
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,15,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2022-11-24
https://huggingface.co/KBLab/roberta-base-swedish-cased,5,KBLab,roberta-base-swedish-cased,2022-11-24
https://huggingface.co/KBLab/wav2vec2-large-xlsr-53-swedish,26,KBLab,wav2vec2-large-xlsr-53-swedish,2022-11-24
https://huggingface.co/KBLab/wav2vec2-base-voxpopuli-sv-swedish,6,KBLab,wav2vec2-base-voxpopuli-sv-swedish,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-squad-experimental,10,KBLab,bert-base-swedish-cased-squad-experimental,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-pos,7959,KBLab,bert-base-swedish-cased-pos,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-neriob,10,KBLab,bert-base-swedish-cased-neriob,2022-11-24
https://huggingface.co/KBLab/bert-base-swedish-cased-alpha,14,KBLab,bert-base-swedish-cased-alpha,2022-11-24
https://huggingface.co/KBLab/electra-base-swedish-cased-generator,9,KBLab,electra-base-swedish-cased-generator,2022-11-24
https://huggingface.co/KBLab/electra-base-swedish-cased-discriminator,5,KBLab,electra-base-swedish-cased-discriminator,2022-11-24
https://huggingface.co/KBLab/electra-small-swedish-cased-discriminator,3,KBLab,electra-small-swedish-cased-discriminator,2022-11-24
https://huggingface.co/KBLab/electra-small-swedish-cased-generator,8,KBLab,electra-small-swedish-cased-generator,2022-11-24
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,7,KB,electra-small-swedish-cased-discriminator,2022-11-24
https://huggingface.co/KB/bert-base-swedish-cased-ner,11060,KB,bert-base-swedish-cased-ner,2022-11-24
https://huggingface.co/KB/bert-base-swedish-cased,90648,KB,bert-base-swedish-cased,2022-11-24
https://huggingface.co/KB/ALL-MODELS-MOVED-TO-KBLAB,0,KB,ALL-MODELS-MOVED-TO-KBLAB,2022-11-24
