model_url,downloads,organization,model_name,date
https://huggingface.co/datasets/KBLab/rixvox,40,KBLab,rixvox,2024-07-20
https://huggingface.co/datasets/KBLab/sucx3_ner,53,KBLab,sucx3_ner,2024-07-20
https://huggingface.co/datasets/KBLab/overlim,141,KBLab,overlim,2024-07-20
