model_url,downloads,organization,model_name,date
https://huggingface.co/datasets/KBLab/svwikiqa,60,KBLab,svwikiqa,2025-07-22
https://huggingface.co/datasets/KBLab/rixvox-v2,398,KBLab,rixvox-v2,2025-07-22
https://huggingface.co/datasets/KBLab/rixvox,286,KBLab,rixvox,2025-07-22
https://huggingface.co/datasets/KBLab/sucx3_ner,423,KBLab,sucx3_ner,2025-07-22
https://huggingface.co/datasets/KBLab/overlim,736,KBLab,overlim,2025-07-22
