model_url,downloads,organization,model_name,date
https://huggingface.co/datasets/KBLab/svwikiqa,855,KBLab,svwikiqa,2025-08-20
https://huggingface.co/datasets/KBLab/rixvox-v2,8522,KBLab,rixvox-v2,2025-08-20
https://huggingface.co/datasets/KBLab/rixvox,593,KBLab,rixvox,2025-08-20
https://huggingface.co/datasets/KBLab/sucx3_ner,205,KBLab,sucx3_ner,2025-08-20
https://huggingface.co/datasets/KBLab/overlim,388,KBLab,overlim,2025-08-20
